num-generations,num-evaluations,time-elapsed,best-fitness,crossover-method,population-size,num-points,initialization,seed,population_size,crossover_method,num_points,generation_budget,time_spent
163,16400,343.90636944770813,36760,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
164,16500,345.864609003067,36755,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
165,16600,348.01783871650696,36667,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
166,16700,349.9860188961029,36667,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
167,16800,351.99154686927795,36565,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
168,16900,353.96251249313354,36523,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
169,17000,355.92031621932983,36523,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
170,17100,357.9499638080597,36486,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
171,17200,359.9883699417114,36469,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
172,17300,362.1187388896942,36372,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
173,17400,364.0996196269989,36267,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
174,17500,366.13233160972595,36267,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
175,17600,368.112256526947,36267,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
176,17700,370.1206579208374,36188,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
177,17800,372.0988211631775,36188,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
178,17900,374.19334745407104,36124,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
179,18000,376.265340089798,36012,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
180,18100,378.26169514656067,36012,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
181,18200,380.46492433547974,36012,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
182,18300,382.57472133636475,36012,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
183,18400,384.50438690185547,35967,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
184,18500,386.4744589328766,35967,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
185,18600,388.4257781505585,35909,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
186,18700,390.4257206916809,35849,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
187,18800,392.39963269233704,35820,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
188,18900,394.34244990348816,35814,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
189,19000,396.30610370635986,35754,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
190,19100,398.26215624809265,35701,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
191,19200,400.2717742919922,35636,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
192,19300,402.475857257843,35507,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
193,19400,404.4460813999176,35507,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
194,19500,406.36487197875977,35489,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
195,19600,408.40176033973694,35475,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
196,19700,410.33795189857483,35378,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
197,19800,412.29548239707947,35378,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
198,19900,414.25483989715576,35249,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
199,20000,416.18656945228577,35216,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
200,20100,418.40075850486755,35216,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
201,20200,420.3984134197235,35178,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
202,20300,422.34370708465576,35153,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
203,20400,424.29148387908936,35145,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
204,20500,426.4439730644226,35130,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
205,20600,428.4304404258728,35067,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
206,20700,430.40964245796204,34981,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
207,20800,432.477667093277,34964,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
208,20900,434.53692960739136,34964,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
209,21000,436.58966636657715,34909,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
210,21100,438.64596819877625,34898,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
211,21200,440.59385561943054,34875,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
212,21300,442.5535681247711,34856,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
213,21400,444.50364923477173,34800,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
214,21500,446.51003408432007,34800,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
215,21600,449.0812683105469,34757,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
216,21700,451.16546845436096,34757,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
217,21800,453.1407458782196,34682,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
218,21900,455.2261371612549,34633,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
219,22000,457.34910225868225,34633,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
